mileage,make,model,fuel,gear,offerType,price,hp,year
199800,Audi,A4 allroad,Diesel,Automatic,Used,18450,190,2017
23970,Volkswagen,Passat Variant,Diesel,Manual,Used,18950,150,2017
22400,SEAT,Leon,Gasoline,Manual,Used,19440,179,2017
228600,Volkswagen,T6 Transporter,Diesel,Automatic,Used,19578,204,2017
47942,Mercedes-Benz,A 180,Gasoline,Manual,Used,19740,122,2017
78000,Volvo,V60,Electric/Diesel,Automatic,Used,19790,288,2017
88500,Opel,Insignia,Gasoline,Automatic,Used,19880,260,2017
37495,Volvo,V90 Cross Country,Gasoline,Automatic,Used,45990,310,2018
35911,BMW,M2,Gasoline,Automatic,Used,45990,370,2018
44877,Audi,S5,Gasoline,Automatic,Used,46350,354,2018
52866,Volvo,XC90,Diesel,Automatic,Used,46990,235,2018
67987,Volvo,V90 Cross Country,Diesel,Automatic,Used,47880,235,2018
50590,Audi,Q7,Diesel,Automatic,Used,50850,272,2018
29739,Volkswagen,Touareg,Diesel,Automatic,Used,52440,286,2018
66083,Audi,Q7,Electric/Diesel,Automatic,Used,58870,258,2018
55861,Porsche,Macan,Gasoline,Automatic,Used,59980,360,2018
31308,Porsche,Cayman,Gasoline,Automatic,Used,60500,349,2018
43056,Mercedes-Benz,E 53 AMG,Gasoline,Automatic,Used,62290,435,2018
35739,BMW,M4,Gasoline,Automatic,Used,64900,450,2018
42376,Mercedes-Benz,S 400,Diesel,Automatic,Used,72845,340,2018
59987,Mercedes-Benz,E 63 AMG,Gasoline,Automatic,Used,72890,612,2018
13275,Mercedes-Benz,AMG GT,Gasoline,Automatic,Used,86890,367,2018
49202,Porsche,Panamera,Gasoline,Automatic,Used,99500,549,2018
15934,Mercedes-Benz,AMG GT,Gasoline,Automatic,Used,157890,585,2018
25048,Volkswagen,up!,Gasoline,Manual,Used,7450,60,2018
31188,Opel,Karl,Gasoline,Manual,Used,10490,75,2018
143766,Opel,Insignia,Diesel,Automatic,Used,12110,136,2018
11500,Volkswagen,Tiguan,Gasoline,Automatic,Used,40983,230,2019
14099,Volkswagen,Tiguan,Gasoline,Automatic,Used,41440,220,2019
20450,Mercedes-Benz,C 300,Gasoline,Automatic,Used,42400,258,2019
4565,Volkswagen,Tiguan,Gasoline,Automatic,Used,42490,230,2019
20000,Audi,Q5,Diesel,Automatic,Used,42590,190,2019
24891,Volvo,V90 Cross Country,Diesel,Automatic,Used,42790,190,2019
25290,Volvo,XC60,Diesel,Automatic,Used,42980,197,2019
7500,Volvo,XC60,Diesel,Automatic,Used,42980,197,2019
4995,Volkswagen,Arteon,Diesel,Automatic,Demonstration,43900,239,2019
13323,Audi,S3,Gasoline,Automatic,Used,43950,300,2019
17346,Volvo,XC60,Electric/Diesel,Automatic,Used,43980,235,2019
15627,Volvo,XC60,Diesel,Automatic,Used,43980,197,2019
37699,Audi,Q5,Diesel,Automatic,Used,44840,286,2019
17300,Volvo,S90,Electric/Gasoline,Automatic,Used,45440,392,2019
5108,Audi,Q5,Gasoline,Automatic,Used,45450,245,2019
29805,Audi,Q5,Gasoline,Automatic,Demonstration,45850,245,2019
20540,Volvo,XC60,Gasoline,Automatic,Used,45890,310,2019
74782,Audi,Q5,Diesel,Automatic,Used,45950,286,2019
15000,Mercedes-Benz,GLC 300,Gasoline,Automatic,Used,46888,258,2019
12200,Volvo,XC90,Gasoline,Automatic,Used,47900,310,2019
1500,DS,Automobiles DS 3 Crossback,Electric,Automatic,Demonstration,32190,136,2020
6962,Audi,A3,Electric/Gasoline,Automatic,Demonstration,32350,204,2020
23150,Volkswagen,Arteon,Gasoline,Automatic,Used,32440,190,2020
25350,Volkswagen,Arteon,Gasoline,Automatic,Employee's car,32440,190,2020
3989,Volkswagen,T-Roc,Gasoline,Automatic,Used,32680,190,2020
8262,Volvo,S60,Gasoline,Automatic,Used,32740,190,2020
3809,Volvo,XC40,Gasoline,Manual,Used,32790,129,2020
4850,Opel,Zafira Life,Diesel,Automatic,Demonstration,32790,122,2020
19900,Audi,Q2,Gasoline,Automatic,Demonstration,32850,150,2020
3165,Mazda,6,Gasoline,Automatic,Demonstration,32890,194,2020
10766,Volkswagen,Tiguan,Gasoline,Automatic,Used,32890,190,2020
3550,Opel,Insignia,Diesel,Manual,Demonstration,32950,174,2020
19767,Ford,Kuga,Diesel,Automatic,Used,32990,190,2020
7017,Volkswagen,Tiguan,Gasoline,Automatic,Used,33190,190,2020
22470,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,33220,150,2020
16380,Volkswagen,Tiguan,Diesel,Automatic,Used,33440,150,2020
19999,Volkswagen,T6 Caravelle,Diesel,Automatic,Used,33443,150,2020
15754,Audi,Q3,Gasoline,Manual,Used,33450,150,2020
16000,Ford,Kuga,Diesel,Automatic,Demonstration,33650,190,2020
27090,Volkswagen,Arteon,Diesel,Automatic,Used,33660,190,2020
10,Cupra,Formentor,Gasoline,Automatic,Pre-registered,42990,310,2021
10,Cupra,Formentor,Gasoline,Automatic,Pre-registered,43690,310,2021
3000,Audi,A3,Gasoline,Automatic,Demonstration,44650,150,2021
1293,Volvo,XC40,Electric/Gasoline,Automatic,Used,44990,261,2021
25,Cupra,Ateca,Gasoline,Automatic,Pre-registered,44990,300,2021
25,Cupra,Ateca,Gasoline,Automatic,Pre-registered,44990,300,2021
9999,Volkswagen,ID.4,Electric,Automatic,Demonstration,45555,204,2021
10,Cupra,Formentor,Gasoline,Automatic,Pre-registered,45890,310,2021
1520,Renault,Koleos,Diesel,Automatic,Demonstration,45895,184,2021
10,Cupra,Formentor,Gasoline,Automatic,Pre-registered,46150,310,2021
2990,Cupra,Formentor,Gasoline,Automatic,Demonstration,46990,310,2021
1000,Opel,Zafira Life,Electric,Automatic,Used,47650,136,2021
4900,Peugeot,3008,Electric/Gasoline,Automatic,Demonstration,48770,299,2021
4999,Audi,A4,Diesel,Automatic,Demonstration,49220,190,2021
10,Alfa,Romeo Giulia,Gasoline,Automatic,Pre-registered,49889,280,2021
1,DS,Automobiles DS 7 Crossback,Electric/Gasoline,Automatic,Demonstration,52990,200,2021
50,Volvo,XC40,Diesel,Automatic,Demonstration,54990,190,2021
1658,Volkswagen,Tiguan,Gasoline,Automatic,Used,55450,245,2021
9999,Volkswagen,Tiguan,Diesel,Automatic,Demonstration,55555,200,2021
8999,Audi,Q5,Electric/Gasoline,Automatic,Demonstration,55990,367,2021
158000,Volkswagen,Jetta,Diesel,Manual,Used,7250,105,2011
116800,Ford,C-Max,Diesel,Manual,Used,7290,140,2011
55000,Opel,Zafira,Gasoline,Manual,Used,7380,116,2011
54500,Opel,Meriva,Gasoline,Manual,Used,7390,101,2011
95000,MINI,One,Gasoline,Manual,Used,7400,75,2011
47940,Ford,Fiesta,Gasoline,Automatic,Used,7445,97,2011
75015,Toyota,Auris,Gasoline,Manual,Used,7480,132,2011
89365,Opel,Meriva,Gasoline,Manual,Used,7485,120,2011
54700,MINI,One,Gasoline,Manual,Used,7490,75,2011
75000,Suzuki,SX4,Gasoline,Automatic,Used,7490,120,2011
146900,Nissan,Juke,Diesel,Manual,Used,7499,110,2011
163870,Volkswagen,Touran,Diesel,Manual,Used,7500,105,2011
108000,Audi,A1,Gasoline,Manual,Used,7500,86,2011
55600,Volkswagen,Golf Plus,Gasoline,Manual,Used,7500,122,2011
134695,BMW,118,Gasoline,Manual,Used,7500,143,2011
78000,Skoda,Fabia,Gasoline,Manual,Used,7500,105,2011
92800,Mercedes-Benz,B 160,Gasoline,Manual,Used,7500,95,2011
89000,Volkswagen,Golf,Gasoline,Manual,Used,7599,105,2011
145500,Mazda,5,Gasoline,Manual,Used,7600,150,2011
170034,Volkswagen,Touran,Gasoline,Manual,Used,7650,105,2011
168305,Skoda,Superb,Diesel,Manual,Used,7980,170,2012
62400,Skoda,,Gasoline,Manual,Used,7980,105,2012
90000,Volkswagen,Golf,Gasoline,Manual,Used,7990,86,2012
90717,Ford,Focus,Gasoline,Manual,Used,7990,125,2012
46900,Volkswagen,Polo,Gasoline,Manual,Used,7990,69,2012
135518,Hyundai,i40,Gasoline,Manual,Used,7999,135,2012
76255,Ford,Fiesta,Gasoline,Automatic,Used,7999,97,2012
83923,Peugeot,207,Gasoline,Manual,Used,7999,120,2012
121000,Citroen,C5,Diesel,Automatic,Used,8000,163,2012
199000,Skoda,Octavia,Diesel,Automatic,Used,8000,170,2012
53000,Hyundai,i20,Gasoline,Automatic,Used,8099,101,2012
81000,Suzuki,SX4,Gasoline,Manual,Used,8200,120,2012
131856,Opel,Insignia,Diesel,Manual,Used,8280,194,2012
114862,Mazda,6,Gasoline,Manual,Used,8299,120,2012
197144,Volkswagen,Passat,Diesel,Automatic,Used,8390,170,2012
78100,Opel,Meriva,Gasoline,Manual,Used,8470,120,2012
125979,Volkswagen,Golf,Diesel,Automatic,Used,8480,105,2012
135900,Chevrolet,Captiva,Diesel,Manual,Used,8490,163,2012
119000,BMW,318,Gasoline,Manual,Used,8499,143,2012
145000,Ford,Kuga,Diesel,Manual,Used,8500,140,2012
74400,Ford,Focus,Gasoline,Manual,Used,8980,182,2013
206000,Volvo,V60,Diesel,Automatic,Used,8990,215,2013
85300,Opel,Mokka,Gasoline,Manual,Used,8990,116,2013
101000,BMW,116,Gasoline,Manual,Used,8990,136,2013
75598,Opel,Meriva,Gasoline,Manual,Used,8990,120,2013
73000,Citroen,DS4,Diesel,Manual,Used,8990,114,2013
54406,Honda,Jazz,Gasoline,Manual,Used,8990,99,2013
124000,BMW,X1,Diesel,Manual,Used,8990,184,2013
54875,Mazda,3,Gasoline,Manual,Pre-registered,8990,105,2013
120000,Mitsubishi,ASX,Diesel,Manual,Used,8990,150,2013
73121,Ford,Focus,Gasoline,Manual,Used,8998,125,2013
107000,Opel,Astra,Gasoline,Manual,Used,8999,140,2013
199999,Volkswagen,Passat Variant,Diesel,Manual,Used,8999,177,2013
112000,Volkswagen,Golf,Gasoline,Manual,Used,8999,86,2013
130000,Ford,Mondeo,Diesel,Automatic,Used,9100,140,2013
169987,Volkswagen,Touran,Diesel,Automatic,Used,9260,140,2013
87000,Toyota,Auris,Gasoline,Manual,Used,9350,132,2013
62500,BMW,114,Gasoline,Manual,Used,9450,102,2013
57500,Hyundai,i30,Gasoline,Manual,Used,9450,99,2013
93200,Volkswagen,Golf,Gasoline,Manual,Used,9480,105,2013
106000,Toyota,Verso,Diesel,Manual,Used,9450,111,2014
70300,Volkswagen,Polo,Gasoline,Manual,Used,9470,69,2014
68000,Peugeot,308,Diesel,Manual,Used,9600,114,2014
96150,Volkswagen,Golf Variant,Gasoline,Manual,Used,9650,110,2014
135891,Mazda,6,Diesel,Automatic,Used,9680,175,2014
75400,Volkswagen,Polo,Gasoline,Manual,Used,9700,90,2014
136000,Peugeot,308,Diesel,Manual,Used,9735,92,2014
196500,BMW,318,Diesel,Manual,Used,9790,143,2014
118579,Opel,Insignia,Diesel,Automatic,Used,9880,194,2014
118579,Opel,Insignia,Diesel,Automatic,Used,9880,194,2014
79000,Volkswagen,Beetle,Gasoline,Manual,Used,9899,105,2014
144817,Volkswagen,Golf,Gasoline,Manual,Used,9900,110,2014
79150,Ford,B-Max,Gasoline,Automatic,Used,9900,105,2014
59000,Citroen,DS3,Gasoline,Manual,Used,9900,188,2014
110000,Ford,C-Max,Gasoline,Manual,Used,9900,150,2014
126300,Toyota,Yaris,Gasoline,Automatic,Used,9900,75,2014
133100,Volkswagen,Golf Sportsvan,Diesel,Manual,Used,9940,110,2014
105752,SEAT,Leon,Gasoline,Manual,Used,9945,110,2014
95543,Ford,Focus,Gasoline,Manual,Used,9950,125,2014
102521,Mitsubishi,ASX,Diesel,Manual,Used,9950,150,2014
133000,Volkswagen,Golf Variant,Diesel,Manual,Used,8950,110,2015
90000,Opel,Corsa,Diesel,Manual,Used,8950,75,2015
99636,Opel,Astra,Gasoline,Manual,Used,8975,116,2015
88300,Opel,Meriva,Gasoline,Manual,Used,8980,120,2015
146460,Peugeot,308,Diesel,Manual,Used,8980,150,2015
104800,Skoda,Fabia,Diesel,Manual,Used,8980,90,2015
210742,Volkswagen,Golf,Diesel,Automatic,Used,8990,150,2015
186599,Opel,Mokka,Diesel,Automatic,Used,8990,136,2015
210742,Volkswagen,Golf,Diesel,Automatic,Used,8990,150,2015
199000,Volkswagen,Golf,Diesel,Manual,Used,8990,110,2015
102300,Ford,Fiesta,Gasoline,Manual,Used,8990,140,2015
46000,SEAT,Ibiza,Gasoline,Manual,Used,8990,95,2015
146000,Opel,Zafira Tourer,Diesel,Manual,Used,8990,136,2015
198000,Ford,Transit Custom,Diesel,Manual,Used,8995,155,2015
26278,Renault,Scenic,Gasoline,Manual,Used,8999,116,2015
64000,Toyota,Auris,Gasoline,Manual,Used,8999,99,2015
60000,SEAT,Ibiza,Gasoline,Manual,Used,9000,75,2015
106191,Opel,Zafira Tourer,Diesel,Manual,Used,9280,136,2015
151103,Ford,Grand C-Max,Diesel,Manual,Used,9280,150,2015
178611,Ford,Grand C-Max,Diesel,Automatic,Used,8280,170,2016
90598,Renault,Megane,Diesel,Manual,Used,8280,131,2016
112516,Opel,Astra,Gasoline,Manual,Used,8280,105,2016
41300,Volkswagen,up!,Gasoline,Manual,Used,8280,60,2016
61700,Peugeot,208,Gasoline,Manual,Used,8290,82,2016
99450,Volkswagen,Polo,Diesel,Manual,Used,8449,75,2016
62155,Dacia,Sandero,Gasoline,Manual,Used,8450,90,2016
175695,Ford,Focus,Diesel,Manual,Used,8480,120,2016
83803,Opel,Astra,Diesel,Manual,Used,8480,110,2016
83803,Opel,Astra,Diesel,Manual,Used,8480,110,2016
77459,Opel,Combo,Diesel,Manual,Used,8480,95,2016
73677,Nissan,Note,Gasoline,Manual,Used,8490,80,2016
44700,Volkswagen,Polo,-/- (Fuel),Manual,Used,8490,60,2016
62006,Opel,Corsa,Gasoline,Manual,Used,8499,90,2016
67000,Opel,Adam,Gasoline,Manual,Used,8500,90,2016
94000,Citroen,C4,Diesel,Manual,Used,8500,99,2016
201594,Skoda,Octavia,Diesel,Automatic,Used,8580,110,2016
26056,Renault,ZOE,Electric,Automatic,Used,8580,92,2016
25600,Peugeot,208,Gasoline,Manual,Used,8590,82,2016
76000,Opel,Corsa,Gasoline,Manual,Used,8600,90,2016
6400,Volkswagen,Golf,Gasoline,Automatic,Used,17950,110,2017
63952,Renault,Talisman,Diesel,Automatic,Used,19950,160,2017
44500,Ford,Kuga,Diesel,Automatic,Used,19990,150,2017
76496,Mazda,6,Diesel,Automatic,Used,20950,175,2017
14481,Volkswagen,Golf,Gasoline,Manual,Used,20980,220,2017
104420,Volkswagen,Tiguan,Diesel,Automatic,Used,21890,150,2017
76608,Volvo,XC60,Diesel,Automatic,Used,23890,200,2017
23020,Volvo,V60,Electric/Diesel,Automatic,Used,23890,220,2017
64640,Ford,Ranger,Diesel,Automatic,Used,31990,200,2017
98000,Audi,SQ5,Diesel,Automatic,Used,36800,340,2017
49900,Audi,SQ7,Diesel,Automatic,Used,57900,435,2017
207887,Opel,Astra,Diesel,Manual,Used,5980,110,2017
90300,SEAT,Mii,Gasoline,Manual,Used,5990,60,2017
300000,Opel,Zafira,Diesel,Automatic,Used,5999,163,2017
180936,Opel,Astra,Diesel,Manual,Used,6280,110,2017
42000,Volkswagen,up!,Gasoline,Manual,Used,6290,60,2017
194617,Opel,Astra,Diesel,Manual,Used,6380,110,2017
197095,Opel,Astra,Diesel,Manual,Used,6390,110,2017
89100,Volkswagen,up!,Gasoline,Manual,Used,6400,60,2017
36052,Volkswagen,Tiguan,Diesel,Automatic,Used,28490,150,2018
71103,Volkswagen,Caddy,Gasoline,Automatic,Used,28980,125,2018
55000,Volkswagen,Tiguan,Diesel,Automatic,Used,30590,190,2018
66929,Mercedes-Benz,C 300,Gasoline,Automatic,Used,32450,245,2018
28990,Ford,Galaxy,Diesel,Automatic,Demonstration,34490,209,2018
90000,BMW,640,Diesel,Automatic,Used,35551,313,2018
60480,Mercedes-Benz,Sprinter,Diesel,Automatic,Used,69590,190,2018
190795,Opel,Corsa,Gasoline,Manual,Used,4790,69,2018
75800,Ford,Transit Courier,Diesel,Manual,Used,5500,75,2018
169840,Opel,Karl,LPG,Manual,Used,5780,75,2018
169840,Opel,Karl,LPG,Manual,Used,5780,75,2018
169840,Opel,Karl,LPG,Manual,Used,5780,75,2018
55000,Dacia,Sandero,Gasoline,Manual,Used,6000,73,2018
92322,Volkswagen,up!,Gasoline,Manual,Used,6790,60,2018
177574,Opel,Combo,Diesel,Manual,Used,6950,95,2018
31111,Peugeot,108,Gasoline,Manual,Used,6980,69,2018
40000,Dacia,Sandero,Gasoline,Manual,Used,6995,73,2018
6200,Peugeot,208,Gasoline,Manual,Used,10590,83,2019
9982,Citroen,C1,Gasoline,Manual,Used,10650,72,2019
29800,Citroen,C1,Gasoline,Automatic,Used,10680,72,2019
8500,Peugeot,108,Gasoline,Manual,Used,10690,72,2019
26375,Hyundai,i20,Gasoline,Manual,Used,10750,75,2019
13245,Renault,ZOE,Electric,Automatic,Used,10780,88,2019
23200,Volkswagen,up!,Gasoline,Manual,Used,10790,60,2019
23045,Hyundai,i20,Gasoline,Manual,Used,10884,75,2019
2000,Citroen,C1,Gasoline,Manual,Demonstration,10899,72,2019
4100,Volkswagen,Polo,Gasoline,Manual,Used,10900,80,2019
11350,Mitsubishi,Space Star,Gasoline,Automatic,Used,10900,80,2019
15000,Opel,Corsa,Gasoline,Manual,Used,10900,69,2019
50516,Renault,Clio,Gasoline,Manual,Used,10900,90,2019
21902,Toyota,Yaris,Gasoline,Manual,Used,10950,69,2019
144772,Opel,Astra,Diesel,Automatic,Used,10980,136,2019
151251,Opel,Astra,Diesel,Automatic,Used,10980,136,2019
151251,Opel,Astra,Diesel,Automatic,Used,10980,136,2019
42700,Opel,Corsa,Gasoline,Manual,Used,10980,90,2019
15029,Peugeot,208,Gasoline,Manual,Used,10985,83,2019
18425,smart,forTwo,Electric,Automatic,Used,10990,82,2019
11000,Renault,Twingo,Gasoline,Manual,Demonstration,11500,73,2020
8100,Volkswagen,up!,Gasoline,Manual,Used,11550,60,2020
8800,Volkswagen,up!,Gasoline,Manual,Used,11550,60,2020
8000,Volkswagen,up!,Gasoline,Manual,Used,11550,60,2020
45,Dacia,Sandero,LPG,Manual,Pre-registered,11555,101,2020
8350,Citroen,C3,Gasoline,Manual,Used,11590,83,2020
10,Renault,Twingo,Gasoline,Manual,Demonstration,11590,73,2020
9645,Mitsubishi,Space Star,Gasoline,Manual,Used,11690,80,2020
12731,Mitsubishi,Space Star,Gasoline,Manual,Used,11690,80,2020
15,Dacia,Sandero,Gasoline,Manual,Pre-registered,11700,73,2020
15,Dacia,Sandero,Gasoline,Manual,Pre-registered,11700,73,2020
4811,Hyundai,i20,Gasoline,Manual,Used,11870,75,2020
5938,Renault,Twingo,Gasoline,Manual,Demonstration,11890,73,2020
5,Fiat,Panda,Gasoline,Manual,Pre-registered,11900,69,2020
10,Kia,Picanto,Gasoline,Manual,Pre-registered,11975,84,2020
25,Renault,Twingo,Gasoline,Manual,Used,11990,73,2020
50,Fiat,Panda,Electric/Gasoline,Manual,Pre-registered,12290,69,2020
2231,Toyota,Yaris,Gasoline,Manual,Used,12450,72,2020
10,Suzuki,Swift,Electric/Gasoline,Manual,Pre-registered,12475,90,2020
14406,Mitsubishi,Space Star,Gasoline,Automatic,Used,12490,80,2020
1001,Mitsubishi,Space Star,Gasoline,Manual,Demonstration,15190,80,2021
10,Fiat,500C,Electric/Gasoline,Manual,Pre-registered,15450,69,2021
30,Hyundai,i30,Gasoline,Manual,Pre-registered,15475,110,2021
33,Skoda,Fabia,Gasoline,Manual,Pre-registered,15475,95,2021
500,Skoda,Fabia,Gasoline,Manual,Demonstration,15480,60,2021
1250,Skoda,Fabia,Gasoline,Manual,Pre-registered,15490,60,2021
1000,Peugeot,208,Gasoline,Manual,Demonstration,15490,75,2021
2100,Dacia,Sandero,Gasoline,Automatic,Used,15590,90,2021
10,Kia,Stonic,Gasoline,Manual,Pre-registered,15895,84,2021
10,Renault,ZOE,Electric,Automatic,Used,15900,109,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Dacia,Duster,LPG,Manual,Pre-registered,15940,101,2021
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,15950,95,2021
4500,Volkswagen,Polo,Gasoline,Manual,Demonstration,15950,80,2021
100,Volkswagen,Polo,Gasoline,Manual,Demonstration,15950,80,2021
31,Hyundai,i10,Gasoline,Automatic,Pre-registered,15975,84,2021
110000,Opel,Corsa,Gasoline,Manual,Used,3999,87,2011
70000,Ford,Fiesta,Gasoline,Manual,Used,3999,82,2011
148000,Skoda,Fabia,Diesel,Manual,Used,3999,75,2011
110000,Skoda,Fabia,Gasoline,Manual,Used,3999,69,2011
109000,Mazda,2,Gasoline,Manual,Used,3999,84,2011
163750,Peugeot,3008,Diesel,Manual,Used,3999,111,2011
106000,Opel,Corsa,Gasoline,Manual,Used,3999,101,2011
142000,Ford,Fiesta,Gasoline,Manual,Used,3999,97,2011
175000,Opel,Zafira,Gasoline,Manual,Used,3999,116,2011
138000,Opel,Corsa,LPG,Manual,Used,3999,86,2011
273782,Fiat,Scudo,Diesel,Manual,Used,4000,120,2011
22300,Suzuki,Alto,Gasoline,Manual,Used,4000,68,2011
22300,Suzuki,Alto,Gasoline,Manual,Used,4000,68,2011
65020,smart,forTwo,Gasoline,Semi-automatic,Used,4100,61,2011
107000,smart,forTwo,Diesel,Automatic,Used,4100,54,2011
118000,Kia,ProCeed / pro_cee'd,Diesel,Manual,Used,4150,128,2011
114200,Peugeot,308,Gasoline,Manual,Used,4200,120,2011
95000,smart,forTwo,Gasoline,Automatic,Used,4200,71,2011
173000,Ford,Focus,Diesel,Manual,Used,4250,116,2011
109500,Skoda,Fabia,Gasoline,Manual,Used,4290,69,2011
105000,SEAT,Ibiza,Gasoline,Manual,Used,4650,105,2012
165000,Renault,Megane,Diesel,Manual,Used,4650,131,2012
135265,SEAT,Ibiza,Diesel,Manual,Used,4700,75,2012
208000,Volkswagen,Golf,Gasoline,Manual,Used,4700,122,2012
46500,Renault,Twingo,Gasoline,Manual,Used,4730,75,2012
223000,Opel,Astra,Diesel,Manual,Used,4750,131,2012
144980,Peugeot,207,Gasoline,Manual,Used,4750,120,2012
53120,Renault,Twingo,Gasoline,Manual,Used,4750,75,2012
131000,Mercedes-Benz,A 160,Diesel,Manual,Used,4750,82,2012
185000,Volkswagen,Golf Variant,Gasoline,Manual,Used,4799,105,2012
98804,Opel,Corsa,Gasoline,Manual,Used,4799,87,2012
230000,Renault,Trafic,Diesel,Manual,Used,4800,90,2012
80000,Fiat,Bravo,Gasoline,Manual,Used,4850,90,2012
59150,Ford,Ka/Ka+,Gasoline,Manual,Used,4850,69,2012
70800,Fiat,Grande Punto,Gasoline,Manual,Used,4850,69,2012
140000,SEAT,Ibiza,Diesel,Manual,Used,4880,105,2012
105000,Ford,Mondeo,Diesel,Automatic,Used,4888,140,2012
127000,smart,forTwo,Gasoline,Automatic,Used,4900,71,2012
165000,Ford,C-Max,Ethanol,Manual,Used,4900,120,2012
348000,Volkswagen,Passat Variant,Diesel,Automatic,Used,4900,140,2012
97200,Opel,Meriva,Gasoline,Manual,Used,5400,101,2013
207000,Ford,Grand C-Max,Diesel,Automatic,Used,5400,116,2013
159980,Chevrolet,Cruze,Diesel,Manual,Used,5450,163,2013
143000,Fiat,500L,Gasoline,Manual,Used,5450,105,2013
150000,Opel,Astra,Diesel,Manual,Used,5490,110,2013
84300,Skoda,Fabia,Gasoline,Manual,Used,5490,60,2013
164000,Ford,Focus,Gasoline,Manual,Used,5499,101,2013
98200,Peugeot,208,Gasoline,Manual,Used,5499,68,2013
179700,Ford,Grand C-Max,Diesel,Manual,Used,5500,116,2013
61350,Dacia,Logan,Gasoline,Manual,Used,5500,75,2013
160000,Ford,Fiesta,Diesel,Manual,Used,5500,95,2013
145500,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,5700,128,2013
85000,Fiat,500,Gasoline,Manual,Used,5700,69,2013
136500,SEAT,Ibiza,Diesel,Manual,Used,5790,105,2013
37753,Skoda,Citigo,Gasoline,Manual,Used,5800,75,2013
150000,Opel,Astra,Diesel,Manual,Used,5800,110,2013
150000,Opel,Corsa,Gasoline,Manual,Used,5800,120,2013
81000,Hyundai,i20,Gasoline,Manual,Used,5800,86,2013
210500,Volkswagen,Golf,Diesel,Automatic,Used,5890,105,2013
69900,Nissan,Micra,Gasoline,Manual,Used,5900,80,2013
39000,Ford,Ka/Ka+,Gasoline,Manual,Used,5989,69,2014
55600,smart,forTwo,Gasoline,Manual,Used,5990,71,2014
129500,Ford,Focus,Diesel,Manual,Used,5990,116,2014
153149,Fiat,500L,Diesel,Manual,Used,5990,105,2014
153873,Renault,Laguna,Diesel,Manual,Used,5990,110,2014
106500,Opel,Corsa,Gasoline,Manual,Used,5990,101,2014
72950,Volkswagen,up!,Gasoline,Manual,Used,5990,60,2014
162000,Opel,Astra,Diesel,Manual,Used,5990,165,2014
54000,Dacia,Sandero,Gasoline,Manual,Used,5990,90,2014
20800,Dacia,Sandero,Gasoline,Manual,Used,5990,75,2014
28300,Hyundai,i10,Gasoline,Manual,Used,5990,67,2014
70500,smart,forTwo,Gasoline,Automatic,Used,5990,71,2014
70000,Fiat,500L,Gasoline,Manual,Used,5999,69,2014
100000,Citroen,C3,Gasoline,Manual,Used,5999,82,2014
92000,Fiat,500L,Gasoline,Manual,Used,5999,69,2014
89200,Nissan,Note,Gasoline,Manual,Used,5999,80,2014
82550,Opel,Corsa,Diesel,Manual,Used,5999,75,2014
120000,SEAT,Ibiza,Gasoline,Manual,Used,6100,105,2014
134000,Volkswagen,Polo,Diesel,Manual,Used,6100,75,2014
96934,Hyundai,i30,Diesel,Manual,Used,6100,90,2015
83450,Renault,Twingo,Gasoline,Manual,Used,6199,71,2015
60600,smart,forFour,Gasoline,Manual,Used,6200,71,2015
53540,Opel,Corsa,Gasoline,Manual,Used,6290,69,2015
70300,SEAT,Ibiza,Gasoline,Manual,Used,6299,86,2015
130000,Ford,Fiesta,Diesel,Manual,Used,6299,75,2015
59700,SEAT,Mii,Gasoline,Manual,Used,6350,60,2015
84500,Dacia,Sandero,Gasoline,Manual,Used,6350,90,2015
12500,smart,forTwo,Gasoline,Manual,Used,6390,71,2015
80000,Peugeot,108,Gasoline,Manual,Used,6400,69,2015
